"cnty_fips","display_name","Value","theme_range","dm_prev_adj","ob_prev_adj","ltpia_prev_adj"
18049,"""Fulton, (IN)""",677.8,"639.7 - 989.4 (643)",9.5,36.9,23.7
18051,"""Gibson, (IN)""",534.6,"512.8 - 571.4 (643)",11.4,31.6,28.5
18053,"""Grant, (IN)""",558.7,"512.8 - 571.4 (643)",12.2,39.1,30.7
18055,"""Greene, (IN)""",708.6,"639.7 - 989.4 (643)",10.5,32.7,30.7
18057,"""Hamilton, (IN)""",457.6,"457.2 - 512.7 (644)",8.4,26.5,16.4
18059,"""Hancock, (IN)""",478.1,"457.2 - 512.7 (644)",12.1,33.5,25.5
18061,"""Harrison, (IN)""",543.3,"512.8 - 571.4 (643)",10.5,35.7,29.6
18063,"""Hendricks, (IN)""",572.9,"571.5 - 639.6 (642)",9.1,31.4,23
18065,"""Henry, (IN)""",569.8,"512.8 - 571.4 (643)",12.7,37.6,26.8
18067,"""Howard, (IN)""",546,"512.8 - 571.4 (643)",10.8,30.7,26.8
18069,"""Huntington, (IN)""",523.1,"512.8 - 571.4 (643)",10,31.6,27.5
18071,"""Jackson, (IN)""",580.3,"571.5 - 639.6 (642)",10.6,31.9,30.2
18073,"""Jasper, (IN)""",561,"512.8 - 571.4 (643)",11,29.6,27.8
18075,"""Jay, (IN)""",577.3,"571.5 - 639.6 (642)",13.2,33.3,30.1
18077,"""Jefferson, (IN)""",646.4,"639.7 - 989.4 (643)",11.2,34.3,29.2
18079,"""Jennings, (IN)""",537.1,"512.8 - 571.4 (643)",10.6,29.5,33.7
18081,"""Johnson, (IN)""",591.6,"571.5 - 639.6 (642)",10.5,28.6,22.1
18083,"""Knox, (IN)""",722.5,"639.7 - 989.4 (643)",10.4,31.9,30.8
18085,"""Kosciusko, (IN)""",532.8,"512.8 - 571.4 (643)",10.2,34.2,25.1
18087,"""LaGrange, (IN)""",539.8,"512.8 - 571.4 (643)",10.7,34,25.9
18089,"""Lake, (IN)""",589.9,"571.5 - 639.6 (642)",10.4,33,28.4
18091,"""LaPorte, (IN)""",615.8,"571.5 - 639.6 (642)",10,36.2,23.4
18093,"""Lawrence, (IN)""",598.4,"571.5 - 639.6 (642)",12.2,35.3,31.4
18095,"""Madison, (IN)""",540.6,"512.8 - 571.4 (643)",10.5,35.6,27.1
18097,"""Marion, (IN)""",588.1,"571.5 - 639.6 (642)",10.2,32.5,26.5
18099,"""Marshall, (IN)""",562.6,"512.8 - 571.4 (643)",10.2,31.2,28.4
18101,"""Martin, (IN)""",618.2,"571.5 - 639.6 (642)",12.6,37.2,29.5
18103,"""Miami, (IN)""",541.8,"512.8 - 571.4 (643)",10.5,33,29.4
18105,"""Monroe, (IN)""",415.4,"177.2 - 457.1 (643)",7.9,23.1,21
18107,"""Montgomery, (IN)""",562.8,"512.8 - 571.4 (643)",10.2,28.9,26.8
18109,"""Morgan, (IN)""",644.9,"639.7 - 989.4 (643)",11.7,32.4,27.2
18111,"""Newton, (IN)""",591.5,"571.5 - 639.6 (642)",10.7,34.6,30.9
18113,"""Noble, (IN)""",531.5,"512.8 - 571.4 (643)",10.3,33.6,25.9
18115,"""Ohio, (IN)""",539,"512.8 - 571.4 (643)",9.7,32.2,29.2
18117,"""Orange, (IN)""",607,"571.5 - 639.6 (642)",9.4,35.4,29.1
18119,"""Owen, (IN)""",638.6,"571.5 - 639.6 (642)",11.4,35.1,27.5
18121,"""Parke, (IN)""",559.1,"512.8 - 571.4 (643)",10.3,34,30.8
18123,"""Perry, (IN)""",526.4,"512.8 - 571.4 (643)",10.5,30,29.2
18125,"""Pike, (IN)""",600.8,"571.5 - 639.6 (642)",10,33.4,29.2
18127,"""Porter, (IN)""",544.6,"512.8 - 571.4 (643)",8.9,30.8,24.2
18129,"""Posey, (IN)""",548.4,"512.8 - 571.4 (643)",10.4,29.6,24.2
18131,"""Pulaski, (IN)""",688.3,"639.7 - 989.4 (643)",9.6,29.9,32.2
18133,"""Putnam, (IN)""",541,"512.8 - 571.4 (643)",9.3,31.8,31.8
18135,"""Randolph, (IN)""",572.1,"571.5 - 639.6 (642)",10.7,36.2,27.8
18137,"""Ripley, (IN)""",557.6,"512.8 - 571.4 (643)",11.2,34.9,24.4
18139,"""Rush, (IN)""",511.2,"457.2 - 512.7 (644)",12.6,35.5,28.8
18141,"""St. Joseph, (IN)""",556.7,"512.8 - 571.4 (643)",9.4,30.8,24.1
18143,"""Scott, (IN)""",601.2,"571.5 - 639.6 (642)",11.6,31.9,34.6
18145,"""Shelby, (IN)""",560.7,"512.8 - 571.4 (643)",10.1,35.1,33
18147,"""Spencer, (IN)""",514.4,"512.8 - 571.4 (643)",8.7,31.2,24.6
18149,"""Starke, (IN)""",691.7,"639.7 - 989.4 (643)",12.1,35.8,29.8
18151,"""Steuben, (IN)""",562.4,"512.8 - 571.4 (643)",9.1,34.2,29.6
18153,"""Sullivan, (IN)""",659.8,"639.7 - 989.4 (643)",11.8,32.9,32.2
18155,"""Switzerland, (IN)""",582.9,"571.5 - 639.6 (642)",10.5,29.2,27.1
18157,"""Tippecanoe, (IN)""",506.7,"457.2 - 512.7 (644)",7.6,29.4,24.1
18159,"""Tipton, (IN)""",490.4,"457.2 - 512.7 (644)",9.3,29.6,23.9
18161,"""Union, (IN)""",512.9,"512.8 - 571.4 (643)",11.6,30.7,34.4
18163,"""Vanderburgh, (IN)""",523.5,"512.8 - 571.4 (643)",9.8,33.3,27.3
18165,"""Vermillion, (IN)""",669.4,"639.7 - 989.4 (643)",11.5,31.4,29.9
18167,"""Vigo, (IN)""",623.5,"571.5 - 639.6 (642)",10.6,31.6,27.3
18169,"""Wabash, (IN)""",514.4,"512.8 - 571.4 (643)",11.4,32.4,31.9
18171,"""Warren, (IN)""",554.5,"512.8 - 571.4 (643)",10.3,32.1,25.7
18173,"""Warrick, (IN)""",521.3,"512.8 - 571.4 (643)",9.1,31.7,24.1
18175,"""Washington, (IN)""",596.1,"571.5 - 639.6 (642)",9.9,33.8,29.5
18177,"""Wayne, (IN)""",563.4,"512.8 - 571.4 (643)",10.3,31.3,30.8
18179,"""Wells, (IN)""",483.7,"457.2 - 512.7 (644)",9.4,26.8,24.4
18181,"""White, (IN)""",492.6,"457.2 - 512.7 (644)",12,35.6,27.6
18183,"""Whitley, (IN)""",501,"457.2 - 512.7 (644)",9.5,36.2,26.2
19001,"""Adair, (IA)""",543.3,"512.8 - 571.4 (643)",8.5,32.7,27.8
19003,"""Adams, (IA)""",465.8,"457.2 - 512.7 (644)",8.3,31.3,24
19005,"""Allamakee, (IA)""",477.2,"457.2 - 512.7 (644)",7.3,33.5,22.4
19007,"""Appanoose, (IA)""",792.3,"639.7 - 989.4 (643)",10.5,35.8,31.7
19009,"""Audubon, (IA)""",454.6,"177.2 - 457.1 (643)",8.7,32.3,29
19011,"""Benton, (IA)""",502.9,"457.2 - 512.7 (644)",8.5,34.8,24.9
19013,"""Black Hawk, (IA)""",501.2,"457.2 - 512.7 (644)",9.1,30.5,24.9
19015,"""Boone, (IA)""",521.6,"512.8 - 571.4 (643)",7.8,33.4,22.3
19017,"""Bremer, (IA)""",509.7,"457.2 - 512.7 (644)",7.7,33.3,22.7
19019,"""Buchanan, (IA)""",487.3,"457.2 - 512.7 (644)",7.4,32.8,26.5
19021,"""Buena Vista, (IA)""",450.6,"177.2 - 457.1 (643)",7.8,31.9,24.6
19023,"""Butler, (IA)""",527.3,"512.8 - 571.4 (643)",7.7,35.1,25.1
19025,"""Calhoun, (IA)""",479.5,"457.2 - 512.7 (644)",8.4,33.2,27.2
19027,"""Carroll, (IA)""",469.4,"457.2 - 512.7 (644)",6.8,31,30.2
19029,"""Cass, (IA)""",499.7,"457.2 - 512.7 (644)",8.5,37.4,25.2
19031,"""Cedar, (IA)""",427,"177.2 - 457.1 (643)",8.2,33.3,27.5
19033,"""Cerro Gordo, (IA)""",516.3,"512.8 - 571.4 (643)",8.4,33.2,23.8
19035,"""Cherokee, (IA)""",469,"457.2 - 512.7 (644)",8.9,34,27.5
19037,"""Chickasaw, (IA)""",491.1,"457.2 - 512.7 (644)",7.8,33.6,25
19039,"""Clarke, (IA)""",642.8,"639.7 - 989.4 (643)",8.4,32.5,22.6
19041,"""Clay, (IA)""",437.4,"177.2 - 457.1 (643)",8.3,37,21.4
19043,"""Clayton, (IA)""",477.2,"457.2 - 512.7 (644)",7.3,33.1,22.4
19045,"""Clinton, (IA)""",620.4,"571.5 - 639.6 (642)",9.1,32.1,25.5
19047,"""Crawford, (IA)""",438.9,"177.2 - 457.1 (643)",10.7,32.7,29.4
19049,"""Dallas, (IA)""",432.6,"177.2 - 457.1 (643)",8.3,27.6,21.8
19051,"""Davis, (IA)""",556.5,"512.8 - 571.4 (643)",8.4,31.8,24.2
19053,"""Decatur, (IA)""",568.8,"512.8 - 571.4 (643)",8.4,37.1,28
19055,"""Delaware, (IA)""",439.9,"177.2 - 457.1 (643)",8.5,34.3,25.4
19057,"""Des Moines, (IA)""",557.7,"512.8 - 571.4 (643)",8.9,32.2,25.7
19059,"""Dickinson, (IA)""",449.8,"177.2 - 457.1 (643)",7.5,32.9,21.7
19061,"""Dubuque, (IA)""",553.7,"512.8 - 571.4 (643)",7.9,27.5,23.3
19063,"""Emmet, (IA)""",444.4,"177.2 - 457.1 (643)",8.4,36,24.4
19065,"""Fayette, (IA)""",482,"457.2 - 512.7 (644)",7.8,33.2,29
19067,"""Floyd, (IA)""",534.4,"512.8 - 571.4 (643)",8.8,29.1,27.5
19069,"""Franklin, (IA)""",522.5,"512.8 - 571.4 (643)",9.1,33.3,24.3
19071,"""Fremont, (IA)""",452.3,"177.2 - 457.1 (643)",7.2,33.6,28
19073,"""Greene, (IA)""",499,"457.2 - 512.7 (644)",8.5,33.8,28.2
19075,"""Grundy, (IA)""",497.1,"457.2 - 512.7 (644)",8.5,31.3,24.3
19077,"""Guthrie, (IA)""",529.9,"512.8 - 571.4 (643)",6.6,35.1,28.6
19079,"""Hamilton, (IA)""",483.3,"457.2 - 512.7 (644)",8.7,34.2,23.5
19081,"""Hancock, (IA)""",493.7,"457.2 - 512.7 (644)",7.5,35.1,25.4
19083,"""Hardin, (IA)""",522.2,"512.8 - 571.4 (643)",8,33.2,17.8
19085,"""Harrison, (IA)""",530.6,"512.8 - 571.4 (643)",9.7,34.7,22.2
19087,"""Henry, (IA)""",571.1,"512.8 - 571.4 (643)",8.6,33.7,22.9
19089,"""Howard, (IA)""",442.4,"177.2 - 457.1 (643)",7.2,29.9,28.3
19091,"""Humboldt, (IA)""",514.6,"512.8 - 571.4 (643)",7.6,30.3,28.6
19093,"""Ida, (IA)""",498,"457.2 - 512.7 (644)",7.3,29,24.8
19095,"""Iowa, (IA)""",415.5,"177.2 - 457.1 (643)",7.1,29.8,23
19097,"""Jackson, (IA)""",575.6,"571.5 - 639.6 (642)",8.4,32.6,29.3
19099,"""Jasper, (IA)""",480.6,"457.2 - 512.7 (644)",8.2,32.2,26.1
19101,"""Jefferson, (IA)""",511.2,"457.2 - 512.7 (644)",7.9,27,21.9
19103,"""Johnson, (IA)""",386.7,"177.2 - 457.1 (643)",6.5,23.7,18.2
19105,"""Jones, (IA)""",367.9,"177.2 - 457.1 (643)",8.4,37.5,23.7
19107,"""Keokuk, (IA)""",484.7,"457.2 - 512.7 (644)",8.2,31.3,24.6
19109,"""Kossuth, (IA)""",468.3,"457.2 - 512.7 (644)",8.3,34.2,23.5
19111,"""Lee, (IA)""",612.3,"571.5 - 639.6 (642)",9.7,33.8,27.9
19113,"""Linn, (IA)""",407.4,"177.2 - 457.1 (643)",9.2,33.1,23
19115,"""Louisa, (IA)""",553.2,"512.8 - 571.4 (643)",7.8,37.4,27.5
19117,"""Lucas, (IA)""",491.1,"457.2 - 512.7 (644)",8.7,36,27.4
19119,"""Lyon, (IA)""",440.6,"177.2 - 457.1 (643)",9.1,33.8,30.9
19121,"""Madison, (IA)""",431.2,"177.2 - 457.1 (643)",8.7,32.6,26.2
19123,"""Mahaska, (IA)""",536.2,"512.8 - 571.4 (643)",9.7,33.5,26.1
19125,"""Marion, (IA)""",467,"457.2 - 512.7 (644)",8.2,32.3,24.4
19127,"""Marshall, (IA)""",487.6,"457.2 - 512.7 (644)",8.6,34,27
19129,"""Mills, (IA)""",494.1,"457.2 - 512.7 (644)",9.2,38.3,27.3
19131,"""Mitchell, (IA)""",449.7,"177.2 - 457.1 (643)",7.3,31.3,21.3
19133,"""Monona, (IA)""",525.7,"512.8 - 571.4 (643)",8.6,34.4,28.2
19135,"""Monroe, (IA)""",587.7,"571.5 - 639.6 (642)",8.1,31.3,27.9
19137,"""Montgomery, (IA)""",494.6,"457.2 - 512.7 (644)",9.1,37.5,29.6
19139,"""Muscatine, (IA)""",488.1,"457.2 - 512.7 (644)",7.8,32.5,22.4
19141,"""O'Brien, (IA)""",446.5,"177.2 - 457.1 (643)",7.5,34.4,20.5
19143,"""Osceola, (IA)""",505.1,"457.2 - 512.7 (644)",8.7,34,26.7
19145,"""Page, (IA)""",493.9,"457.2 - 512.7 (644)",9.3,38,23.7
19147,"""Palo Alto, (IA)""",457.2,"457.2 - 512.7 (644)",8.6,36.9,24.1
19149,"""Plymouth, (IA)""",501.4,"457.2 - 512.7 (644)",8.3,33.6,24.3
19151,"""Pocahontas, (IA)""",500.9,"457.2 - 512.7 (644)",8.6,32.4,25.3
19153,"""Polk, (IA)""",455.9,"177.2 - 457.1 (643)",8,29.3,20.9
19155,"""Pottawattamie, (IA)""",489.3,"457.2 - 512.7 (644)",10.3,36.8,24.7
19157,"""Poweshiek, (IA)""",496.3,"457.2 - 512.7 (644)",8.9,32.3,23.8
19159,"""Ringgold, (IA)""",459.3,"457.2 - 512.7 (644)",8.5,36.2,28.5
19161,"""Sac, (IA)""",460.1,"457.2 - 512.7 (644)",7.5,33.4,26.3
19163,"""Scott, (IA)""",467.6,"457.2 - 512.7 (644)",8,32.6,23.3
19165,"""Shelby, (IA)""",455.1,"177.2 - 457.1 (643)",8.1,28.3,24.3
19167,"""Sioux, (IA)""",381.1,"177.2 - 457.1 (643)",7.5,28.3,21.7
19169,"""Story, (IA)""",443.6,"177.2 - 457.1 (643)",7.7,27.5,20.3
19171,"""Tama, (IA)""",491.8,"457.2 - 512.7 (644)",7.7,32.3,27.4
19173,"""Taylor, (IA)""",480.7,"457.2 - 512.7 (644)",7.5,30.3,21.5
19175,"""Union, (IA)""",689.2,"639.7 - 989.4 (643)",9.5,39.6,24.5
19177,"""Van Buren, (IA)""",533.3,"512.8 - 571.4 (643)",7.3,34.9,24
19179,"""Wapello, (IA)""",575,"571.5 - 639.6 (642)",10.4,35.4,30.3
19181,"""Warren, (IA)""",420,"177.2 - 457.1 (643)",8.8,32.2,22.4
19183,"""Washington, (IA)""",447.4,"177.2 - 457.1 (643)",7.9,31.4,22.3
19185,"""Wayne, (IA)""",634.6,"571.5 - 639.6 (642)",8.9,33.9,27.8
19187,"""Webster, (IA)""",581.5,"571.5 - 639.6 (642)",8.5,31.5,28.1
19189,"""Winnebago, (IA)""",445.5,"177.2 - 457.1 (643)",7.2,29.7,26
19191,"""Winneshiek, (IA)""",441.2,"177.2 - 457.1 (643)",6.4,28.8,21.3
19193,"""Woodbury, (IA)""",470.4,"457.2 - 512.7 (644)",9.1,34.6,27.6
19195,"""Worth, (IA)""",516.8,"512.8 - 571.4 (643)",9.6,34.9,30.4
19197,"""Wright, (IA)""",502.6,"457.2 - 512.7 (644)",8,33.3,25.8
20001,"""Allen, (KS)""",591.9,"571.5 - 639.6 (642)",12.2,37.3,28.3
20003,"""Anderson, (KS)""",430.5,"177.2 - 457.1 (643)",8.2,36.8,29.9
20005,"""Atchison, (KS)""",481,"457.2 - 512.7 (644)",8.2,39.9,32.3
20007,"""Barber, (KS)""",564.6,"512.8 - 571.4 (643)",7.4,34.8,25.5
20009,"""Barton, (KS)""",510.8,"457.2 - 512.7 (644)",8.5,36.4,24.8
20011,"""Bourbon, (KS)""",562,"512.8 - 571.4 (643)",10.9,34.8,29.5
20013,"""Brown, (KS)""",593.1,"571.5 - 639.6 (642)",8.8,32.9,27.6
20015,"""Butler, (KS)""",571.5,"571.5 - 639.6 (642)",9.2,33.6,25.7
20017,"""Chase, (KS)""",546,"512.8 - 571.4 (643)",9.3,29.7,27.5
20019,"""Chautauqua, (KS)""",570.4,"512.8 - 571.4 (643)",9.8,35.1,33.5
20021,"""Cherokee, (KS)""",653.9,"639.7 - 989.4 (643)",10.9,39.2,27.4
20023,"""Cheyenne, (KS)""",500.4,"457.2 - 512.7 (644)",9.2,35,28.8
20025,"""Clark, (KS)""",496.7,"457.2 - 512.7 (644)",9.2,33.6,28.7
20027,"""Clay, (KS)""",439.2,"177.2 - 457.1 (643)",10.3,35.2,29.5
20029,"""Cloud, (KS)""",453.5,"177.2 - 457.1 (643)",10.3,35.5,30.4
20031,"""Coffey, (KS)""",548.8,"512.8 - 571.4 (643)",7.7,32.4,25.5
20033,"""Comanche, (KS)""",629.2,"571.5 - 639.6 (642)",8.2,32.7,27.8
20035,"""Cowley, (KS)""",572.8,"571.5 - 639.6 (642)",10.1,36.8,26.5
20037,"""Crawford, (KS)""",615.9,"571.5 - 639.6 (642)",11,34.8,28
20039,"""Decatur, (KS)""",481.6,"457.2 - 512.7 (644)",8.8,35.5,25.7
20041,"""Dickinson, (KS)""",484.3,"457.2 - 512.7 (644)",8.3,32.2,29
20043,"""Doniphan, (KS)""",541,"512.8 - 571.4 (643)",9,34.3,32.2
20045,"""Douglas, (KS)""",411.7,"177.2 - 457.1 (643)",6.7,26.3,18.3
20047,"""Edwards, (KS)""",425.9,"177.2 - 457.1 (643)",8.8,36.4,28.6
20049,"""Elk, (KS)""",593.8,"571.5 - 639.6 (642)",9,34.8,25.4
20051,"""Ellis, (KS)""",450.5,"177.2 - 457.1 (643)",8.5,31.8,23.6
20053,"""Ellsworth, (KS)""",519.7,"512.8 - 571.4 (643)",9.1,34.3,29.1
20055,"""Finney, (KS)""",413.4,"177.2 - 457.1 (643)",9.7,37,26.1
20057,"""Ford, (KS)""",491.4,"457.2 - 512.7 (644)",9.4,32.3,29
20059,"""Franklin, (KS)""",445.5,"177.2 - 457.1 (643)",7.6,33.6,28
20061,"""Geary, (KS)""",430,"177.2 - 457.1 (643)",10.4,35.5,27.5
20063,"""Gove, (KS)""",542.9,"512.8 - 571.4 (643)",9.1,28.6,23.8
20065,"""Graham, (KS)""",535.9,"512.8 - 571.4 (643)",9.2,29.7,27.6
20067,"""Grant, (KS)""",608.3,"571.5 - 639.6 (642)",7.3,34,24.5
20069,"""Gray, (KS)""",489.6,"457.2 - 512.7 (644)",7.4,37.8,26
20071,"""Greeley, (KS)""",413.3,"177.2 - 457.1 (643)",8,32.6,25.5
20073,"""Greenwood, (KS)""",580.1,"571.5 - 639.6 (642)",10.2,35.3,29.2
20075,"""Hamilton, (KS)""",567.3,"512.8 - 571.4 (643)",8.7,39.1,25.7
20077,"""Harper, (KS)""",586.9,"571.5 - 639.6 (642)",8.6,36.5,36.1
20079,"""Harvey, (KS)""",475.2,"457.2 - 512.7 (644)",8.7,31.4,24.6
20081,"""Haskell, (KS)""",535.4,"512.8 - 571.4 (643)",8.3,34.2,22.8
20083,"""Hodgeman, (KS)""",456.2,"177.2 - 457.1 (643)",10.9,32.5,24.2
20085,"""Jackson, (KS)""",567.3,"512.8 - 571.4 (643)",8.1,34.1,28.8
20087,"""Jefferson, (KS)""",511.8,"457.2 - 512.7 (644)",8.3,31.1,24.5
20089,"""Jewell, (KS)""",464.2,"457.2 - 512.7 (644)",8.8,31.5,24.4
20091,"""Johnson, (KS)""",428.7,"177.2 - 457.1 (643)",7.2,26.4,17.7
20093,"""Kearny, (KS)""",432.5,"177.2 - 457.1 (643)",8.1,31.3,24
20095,"""Kingman, (KS)""",534,"512.8 - 571.4 (643)",10.6,32.3,26.8
20097,"""Kiowa, (KS)""",419.4,"177.2 - 457.1 (643)",8.3,31.8,25.1
20099,"""Labette, (KS)""",609.1,"571.5 - 639.6 (642)",9.6,36.3,32.1
20101,"""Lane, (KS)""",536.1,"512.8 - 571.4 (643)",9,31.1,26.2
20103,"""Leavenworth, (KS)""",493,"457.2 - 512.7 (644)",9.9,34.5,25.5
20105,"""Lincoln, (KS)""",523.3,"512.8 - 571.4 (643)",8.1,33.5,20.4
20107,"""Linn, (KS)""",458.1,"457.2 - 512.7 (644)",9.1,33.5,32.4
20109,"""Logan, (KS)""",491.9,"457.2 - 512.7 (644)",10.1,32.7,25.3
20111,"""Lyon, (KS)""",526.4,"512.8 - 571.4 (643)",9.9,37.5,24.7
20113,"""McPherson, (KS)""",478.4,"457.2 - 512.7 (644)",8.2,31.4,24.1
20115,"""Marion, (KS)""",508.2,"457.2 - 512.7 (644)",7,34.2,29
20117,"""Marshall, (KS)""",458.8,"457.2 - 512.7 (644)",7.8,32.9,25.6
20119,"""Meade, (KS)""",495.7,"457.2 - 512.7 (644)",7.7,29.7,23.9
20121,"""Miami, (KS)""",426.3,"177.2 - 457.1 (643)",9.4,34.4,25.7
20123,"""Mitchell, (KS)""",481,"457.2 - 512.7 (644)",8.6,33.7,24
20125,"""Montgomery, (KS)""",582.4,"571.5 - 639.6 (642)",11.6,38,28.6
20127,"""Morris, (KS)""",481.9,"457.2 - 512.7 (644)",10.5,40.9,29.9
20129,"""Morton, (KS)""",551.3,"512.8 - 571.4 (643)",8.8,30.7,30.4
20131,"""Nemaha, (KS)""",507,"457.2 - 512.7 (644)",7,32.3,29.9
20133,"""Neosho, (KS)""",599.7,"571.5 - 639.6 (642)",10.6,36.4,28.5
20135,"""Ness, (KS)""",494.4,"457.2 - 512.7 (644)",8.5,34.7,26.9
20137,"""Norton, (KS)""",522.9,"512.8 - 571.4 (643)",8.6,34.4,22.6
20139,"""Osage, (KS)""",530.8,"512.8 - 571.4 (643)",8.1,36,27.9
20141,"""Osborne, (KS)""",470.8,"457.2 - 512.7 (644)",10.2,33.8,26.6
20143,"""Ottawa, (KS)""",502.2,"457.2 - 512.7 (644)",10.1,38.9,27.3
20145,"""Pawnee, (KS)""",398.3,"177.2 - 457.1 (643)",10.7,31.1,23.6
20147,"""Phillips, (KS)""",522.4,"512.8 - 571.4 (643)",7.3,29,29
20149,"""Pottawatomie, (KS)""",525.4,"512.8 - 571.4 (643)",8.3,29.6,23.4
20151,"""Pratt, (KS)""",505.5,"457.2 - 512.7 (644)",9.6,35.4,29.8
20153,"""Rawlins, (KS)""",474.7,"457.2 - 512.7 (644)",8.9,35,28.4
20155,"""Reno, (KS)""",459.2,"457.2 - 512.7 (644)",10.4,35.9,27.3
20157,"""Republic, (KS)""",443.3,"177.2 - 457.1 (643)",7.2,36.3,30.9
20159,"""Rice, (KS)""",477.4,"457.2 - 512.7 (644)",9.3,35.4,28.1
20161,"""Riley, (KS)""",417.2,"177.2 - 457.1 (643)",7.6,25.2,18.6
20163,"""Rooks, (KS)""",477.7,"457.2 - 512.7 (644)",8.1,35.8,29.2
20165,"""Rush, (KS)""",495.5,"457.2 - 512.7 (644)",8.7,33.2,29.7
20167,"""Russell, (KS)""",525.1,"512.8 - 571.4 (643)",8.5,33.6,25.5
20169,"""Saline, (KS)""",505.2,"457.2 - 512.7 (644)",9.5,36.4,28.2
20171,"""Scott, (KS)""",479.8,"457.2 - 512.7 (644)",7.8,37.7,28.5
20173,"""Sedgwick, (KS)""",527,"512.8 - 571.4 (643)",10.1,33.4,24
20175,"""Seward, (KS)""",491.1,"457.2 - 512.7 (644)",8.6,37.9,27.9
20177,"""Shawnee, (KS)""",499.2,"457.2 - 512.7 (644)",9.6,35.4,23.5
20179,"""Sheridan, (KS)""",500.5,"457.2 - 512.7 (644)",8.8,33.7,25.5
20181,"""Sherman, (KS)""",478.3,"457.2 - 512.7 (644)",9.2,33.8,27
20183,"""Smith, (KS)""",519.5,"512.8 - 571.4 (643)",8.7,37.7,30
20185,"""Stafford, (KS)""",536.3,"512.8 - 571.4 (643)",11,36,28.5
20187,"""Stanton, (KS)""",435.4,"177.2 - 457.1 (643)",8.8,36.5,32.4
20189,"""Stevens, (KS)""",507.9,"457.2 - 512.7 (644)",8.2,36.1,26.1
20191,"""Sumner, (KS)""",574,"571.5 - 639.6 (642)",9.8,34.8,29.7
20193,"""Thomas, (KS)""",482.6,"457.2 - 512.7 (644)",7.4,34.3,27.7
20195,"""Trego, (KS)""",474.8,"457.2 - 512.7 (644)",8.8,32.5,30
20197,"""Wabaunsee, (KS)""",488,"457.2 - 512.7 (644)",7.7,32.5,22.6
20199,"""Wallace, (KS)""",449.5,"177.2 - 457.1 (643)",9.5,34.6,26.9
20201,"""Washington, (KS)""",441,"177.2 - 457.1 (643)",8.8,31.5,27.6
20203,"""Wichita, (KS)""",460.4,"457.2 - 512.7 (644)",10.1,33,32.1
20205,"""Wilson, (KS)""",606.6,"571.5 - 639.6 (642)",11.1,35.4,30.3
20207,"""Woodson, (KS)""",611,"571.5 - 639.6 (642)",8.8,37,28.4
20209,"""Wyandotte, (KS)""",575.2,"571.5 - 639.6 (642)",12,36.7,31.2
21001,"""Adair, (KY)""",596.1,"571.5 - 639.6 (642)",14.1,36.9,34.3
21003,"""Allen, (KY)""",661.7,"639.7 - 989.4 (643)",11.8,35.5,32.7
21005,"""Anderson, (KY)""",584.2,"571.5 - 639.6 (642)",11.9,35.6,28.9
21007,"""Ballard, (KY)""",731.6,"639.7 - 989.4 (643)",10.2,36,29.3
21009,"""Barren, (KY)""",561.5,"512.8 - 571.4 (643)",12.1,31.6,29.8
21011,"""Bath, (KY)""",674.8,"639.7 - 989.4 (643)",12.6,36.5,30.3
21013,"""Bell, (KY)""",804.3,"639.7 - 989.4 (643)",14.1,37.6,38
21015,"""Boone, (KY)""",549.7,"512.8 - 571.4 (643)",11,32.4,23.3
21017,"""Bourbon, (KY)""",563,"512.8 - 571.4 (643)",12.8,35.3,30.4
21019,"""Boyd, (KY)""",689.2,"639.7 - 989.4 (643)",13.6,39.7,26.1
21021,"""Boyle, (KY)""",600.2,"571.5 - 639.6 (642)",10.5,32.1,30.4
21023,"""Bracken, (KY)""",559.8,"512.8 - 571.4 (643)",12.6,34.2,29.2
21025,"""Breathitt, (KY)""",875.6,"639.7 - 989.4 (643)",14.8,40.6,30.2
21027,"""Breckinridge, (KY)""",588.9,"571.5 - 639.6 (642)",12.6,33,30.6
21029,"""Bullitt, (KY)""",536.7,"512.8 - 571.4 (643)",13,35.3,29.4
21031,"""Butler, (KY)""",548.3,"512.8 - 571.4 (643)",12.1,32.1,33.9
21033,"""Caldwell, (KY)""",671.4,"639.7 - 989.4 (643)",11.5,38,28.5
21035,"""Calloway, (KY)""",542.7,"512.8 - 571.4 (643)",10.7,31.7,19.9
21037,"""Campbell, (KY)""",562.6,"512.8 - 571.4 (643)",10.1,30.4,22.9
21039,"""Carlisle, (KY)""",692.2,"639.7 - 989.4 (643)",11.6,31.6,31.6
21041,"""Carroll, (KY)""",663.6,"639.7 - 989.4 (643)",10.8,34.7,32.2
21043,"""Carter, (KY)""",594.8,"571.5 - 639.6 (642)",12.3,38.5,35.5
21045,"""Casey, (KY)""",609.7,"571.5 - 639.6 (642)",12.9,36.9,30.3
21047,"""Christian, (KY)""",645.6,"639.7 - 989.4 (643)",11,37.4,31.6
21049,"""Clark, (KY)""",567.6,"512.8 - 571.4 (643)",11.1,32.8,28.4
21051,"""Clay, (KY)""",717.5,"639.7 - 989.4 (643)",14.7,39.9,32.9
21053,"""Clinton, (KY)""",739.4,"639.7 - 989.4 (643)",12.2,35,32.4
21055,"""Crittenden, (KY)""",771,"639.7 - 989.4 (643)",11,32.6,27.4
21057,"""Cumberland, (KY)""",758.9,"639.7 - 989.4 (643)",12.5,33.7,35.1
